Timestamp,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9
2023-12-22 22:38:51.275659,0.2363443575614399,0.19703518554881372,0.8294513009810837,0.07561215684855305,0.2550090332575461,0.6087068717333645,0.9980535082118597,0.6259398741820423,0.2187630104182946
2023-12-22 22:38:51.276659,0.9946204539284319,0.4233244585584056,0.16601983835296774,0.9841433253384425,0.08024023191794594,0.9009225012761108,0.5254818526713185,0.6997228988847207,0.4784841681655758
2023-12-22 22:38:51.277659,0.9967243735005316,0.1800068993630134,0.34548736914613176,0.1465344437521685,0.19928320253081255,0.5854452757535601,0.4155880757436937,0.8289527833208005,0.8331055819785098
2023-12-22 22:38:51.278659,0.45905085202765206,0.15288563349275952,0.3292919676240653,0.7686586391609891,0.999793871367079,0.37446894854729684,0.5909473003866601,0.7088500777977018,0.3664065214762945
2023-12-22 22:38:51.279659,0.744167702531773,0.7521875063852601,0.4663674604933836,0.2934412809659531,0.7128020547849728,0.18510066110686663,0.1374238460627648,0.7230976460296347,0.8948564014982794
2023-12-22 22:38:51.280659,0.12430052339303244,0.9787667416112993,0.39170075579307506,0.5430669520096085,0.39011253854516914,0.8793376158656173,0.6494023167906641,0.6841103393259622,0.9310837084221347
2023-12-22 22:38:51.281659,0.7728967817948001,0.5462982856156542,0.2838177957926791,0.2752902959422261,0.6517553130899695,0.27597573136146936,0.23670479404762912,0.638494512484378,0.9614099077122771
2023-12-22 22:38:51.282659,0.350280907015207,0.8871445054101527,0.7918559439525497,0.82734131971457,0.7370353297591361,0.5570463809246642,0.029787628166709434,0.35051006808597296,0.3846142306714849
2023-12-22 22:38:51.283659,0.134835676748009,0.29030368232335657,0.4471017504221749,0.8618488511930893,0.8267162672003122,0.3277308918096473,0.9297920268741218,0.3467813637760909,0.881433049750123
2023-12-22 22:38:51.284659,0.7556794226948738,0.8137778589196741,0.5127687103111077,0.9379504598162015,0.3159519489559961,0.9739902930164381,0.6736135944403194,0.6491940108328121,0.13746587849114256
2023-12-22 22:38:51.285659,0.7601462191744537,0.5280618074392442,0.13313734350727668,0.7907068867070187,0.5765523974308204,0.7385116667946582,0.9479372464365209,0.08386036027514177,0.02577856622148511
2023-12-22 22:38:51.286659,0.4325747771563526,0.23640180711716074,0.9297360666242699,0.45080369281767385,0.08040734970938701,0.05164069918547165,0.10426853462764174,0.4976515081612384,0.20938036332777477
2023-12-22 22:38:51.287659,0.04107986248866147,0.13306862504142003,0.8980318877094269,0.947848704069547,0.450423505146204,0.28069733575799993,0.06758152830224318,0.8246005072065697,0.8221089993133022
2023-12-22 22:38:51.288659,0.026909065878763516,0.15072337189994423,0.30692922013876645,0.21828570098435152,0.08770248889379595,0.38108627447543675,0.024755315063430205,0.14530587076895407,0.07859407549499942
2023-12-22 22:38:51.289659,0.580953044038575,0.9883379662292514,0.6765385943542626,0.8890616179170014,0.5773289589034664,0.16678261922940163,0.9354809983452498,0.6649634834143304,0.9308084549840274
2023-12-22 22:38:51.290659,0.7736133885775406,0.2755773654474011,0.9898009429065707,0.49802607788218467,0.29269046304084745,0.7457842129245681,0.4547049712866048,0.8147161772223895,0.17545898347249778
2023-12-22 22:38:51.291659,0.5910441647039796,0.4537556018326866,0.7686245946874318,0.4257490228343598,0.874627484642701,0.16542861801354336,0.35304873126125047,0.8011381649607935,0.5228267862366219
2023-12-22 22:38:51.292659,0.2756242958185815,0.41339840817427964,0.05723356347324704,0.6333356149252657,0.5962746414466032,0.4663199008791078,0.4944851119999151,0.15663565749166763,0.7354777501450418
2023-12-22 22:38:51.293659,0.7789146048164234,0.36343324236995445,0.7853762719821556,0.5623479126361055,0.521277234918594,0.4288056873877599,0.6921560336824157,0.16502741728525916,0.22225971553076784
2023-12-22 22:38:51.294659,0.8819867504507987,0.023215440727582304,0.4252313030544628,0.6944034768855741,0.31354385364407433,0.4775956067840528,0.815793230215744,0.24174905991530227,0.7758400694625388
2023-12-22 22:38:51.295659,0.06972774024224082,0.49021926995416754,0.39710723157346806,0.3072138974153824,0.5324624449603664,0.7964331488356978,0.19197353727060862,0.5367431289855408,0.6231925314925122
2023-12-22 22:38:51.296659,0.15660882672407772,0.12382141482983455,0.9390161488684783,0.1618664929627135,0.5285741025299306,0.21707210341679006,0.37433903506749433,0.9562757334831931,0.36705804600584113
2023-12-22 22:38:51.297659,0.7579480107730183,0.6111960461378774,0.6649203000633439,0.4776770463757162,0.31332193930021257,0.8519909715498952,0.9385972283035199,0.7442305045369723,0.4594506976101981
2023-12-22 22:38:51.298659,0.3043837983290939,0.5387100542231447,0.8867904134031857,0.04601123374173266,0.1653059457207221,0.6997867454064677,0.32664647911768474,0.15275915285823805,0.01089550984688481
2023-12-22 22:38:51.299659,0.3706375713765411,0.6088797217028011,0.0847647588236139,0.5175194165111628,0.37943037382844114,0.5598523697980098,0.3255527679784055,0.2677925614965607,0.4299820210696299
2023-12-22 22:38:51.300659,0.5551207091406887,0.8598387026397591,0.04199123201616184,0.9306877733971746,0.8162494356839625,0.9755160370460865,0.8322829094953578,0.3075824475729687,0.248604660687211
2023-12-22 22:38:51.301659,0.409919976728394,0.23378703018347013,0.5750236843611186,0.8052395115253014,0.37994008836405646,0.6102191128148085,0.9497263225711642,0.7849820074975653,0.08959744067335773
2023-12-22 22:38:51.302659,0.9306589955377303,0.10731519381438359,0.8202641996807929,0.604749373382234,0.6936925799647375,0.4232030545792632,0.5389989278624062,0.7281537923262146,0.9071046497449021
2023-12-22 22:38:51.303659,0.3098360709552893,0.19924161598180623,0.4012771516217889,0.29530478745153055,0.16058574121375646,0.450638776545356,0.23959073498039618,0.6000236305325516,0.6173791020280589
2023-12-22 22:38:51.304659,0.6555020821321923,0.933121793725614,0.8587634957352848,0.5333593513826064,0.05381634278641567,0.26301359698461124,0.2867281531395278,0.3277568715670174,0.4863565247354137
2023-12-22 22:38:51.305659,0.11509607491665996,0.7683065626613393,0.6227672783306055,0.19473795215784462,0.2010090629554947,0.9563824567625983,0.0077664567775076465,0.19573514067258524,0.6343769571982067
2023-12-22 22:38:51.306659,0.9649696216515687,0.3313852828828713,0.5013482117113559,0.7116424876319155,0.033361540123370115,0.6796675195311583,0.22153269246083318,0.12189211771126951,0.9629338314809781
2023-12-22 22:38:51.307659,0.645212962582057,0.7092565622542413,0.9489915927760955,0.9342206675739462,0.8353004995488985,0.577371543720508,0.7248457722913773,0.20071942244196062,0.2004753458919838
2023-12-22 22:38:51.308659,0.8540891757880684,0.47251103678426154,0.7439808225443547,0.7216826466362877,0.6892853569647411,0.7487110750759958,0.6446368236606738,0.1546416086489658,0.6804888014893873
2023-12-22 22:38:51.309659,0.510712275559136,0.5438599205202546,0.3496719081922689,0.11090473788730537,0.9577705016415594,0.040933673010340677,0.3362878916223462,0.10804503497748696,0.8508827151529461
2023-12-22 22:38:51.310659,0.11815394667451795,0.45516894766995875,0.021442972084617873,0.25701473008722653,0.9001581456129844,0.8239472424324735,0.39455419369289757,0.17714696498133864,0.9923926392800821
2023-12-22 22:38:51.311659,0.41745858723215745,0.8218899889574437,0.7666026793693851,0.5287300676885198,0.23839787496302223,0.7351027938187219,0.9457812527573676,0.6713363521465046,0.45578557983950163
2023-12-22 22:38:51.312659,0.5017596627695486,0.45851061451706154,0.449884264374966,0.09754860080696048,0.1591358558722895,0.3203995507564922,0.9082312406553921,0.7650192741327356,0.22728628994168143
2023-12-22 22:38:51.313659,0.8549736457191013,0.2919488290632125,0.2710051984008526,0.8102367319324965,0.5565961282550654,0.16274125296432973,0.7182036039643276,0.6882782983828489,0.14334979611412735
2023-12-22 22:38:51.314659,0.7034619880502606,0.4737916937933214,0.46204671529903474,0.08883490426238183,0.6468863655001114,0.26317476625913505,0.23924090740899606,0.7524719315683454,0.4702562275161263
2023-12-22 22:38:51.315659,0.047155861576625435,0.6114925395769456,0.5356121448965738,0.9161271329633364,0.3715614901918848,0.8798352635380602,0.37652273331328345,0.2831935486030188,0.006447264009903475
2023-12-22 22:38:51.316659,0.587528986742049,0.0797222061575763,0.36529703693686444,0.26490560089083304,0.2507826463549415,0.2086688870236031,0.17766354813573282,0.6411095986429309,0.9263996162685367
2023-12-22 22:38:51.317659,0.867085642419452,0.3490839502290256,0.28365170713193943,0.05571462058053789,0.942792034268305,0.5088680141499586,0.10708122368997564,0.1757850573574452,0.7081925804506457
2023-12-22 22:38:51.318659,0.7077604587480526,0.8570662781607822,0.6310020044951684,0.32980243634551687,0.12267619999981916,0.2564485866478755,0.28949300201192785,0.5775391654438349,0.17900505523142185
2023-12-22 22:38:51.319659,0.012557440697500977,0.3864698288711662,0.5729655492290432,0.4302602237524318,0.3485181385409305,0.8635377341981652,0.26313122955929524,0.5094629769641463,0.9279794754153973
2023-12-22 22:38:51.320659,0.34705831540286725,0.16618884820721358,0.5621704813280698,0.9022134743833132,0.06483256566923412,0.7010338242676167,0.26044537243333443,0.46208989324072924,0.7414063742033077
2023-12-22 22:38:51.321659,0.14545606605982153,0.012252909692712088,0.16580127166538494,0.312830471039627,0.7812847903633836,0.03931762122885141,0.08754941800574045,0.6791462458895822,0.5579633412688254
2023-12-22 22:38:51.322659,0.06786758678660387,0.6433047708263248,0.4578431838761914,0.10553312387411351,0.9110882598330591,0.3740345735074867,0.9370486967111098,0.24225224194108175,0.7228833060142537
2023-12-22 22:38:51.323659,0.7317687427984396,0.822897084574158,0.07728779051235257,0.04620454649213657,0.32683887044333426,0.8231578953226695,0.11504269450366666,0.7722152276212857,0.23241948264744228
2023-12-22 22:38:51.324659,0.08628128355646791,0.9383350240710334,0.8385335097531568,0.2099447968904271,0.9358880324106732,0.9241439522366182,0.06993494777760578,0.5227976245031446,0.7580189382438663
2023-12-22 22:38:51.325659,0.6129135391487588,0.9249151404745848,0.30954328636970385,0.7666761187399839,0.39303935076638674,0.3112793036096466,0.17649048573404924,0.8398612850511824,0.653749453011388
2023-12-22 22:38:51.326659,0.7275271477140713,0.8960291536138631,0.5758265709795924,0.9741676162770705,0.5578014598298737,0.89610372152808,0.6757632306064786,0.42387902767164265,0.45730211482425287
2023-12-22 22:38:51.327659,0.3790881749667584,0.5915047274825538,0.09923904978595166,0.06567861158868904,0.6749605056121317,0.7425677266622365,0.9697477546253921,0.7917679199682647,0.31998470509815835
2023-12-22 22:38:51.328659,0.7899212317139416,0.23116529707963052,0.925127559508182,0.4862298842494177,0.4987277887210988,0.5673196509972527,0.5368266556922677,0.3249761296212078,0.09440909174760803
2023-12-22 22:38:51.329659,0.9006314433613797,0.3821624989181599,0.9979325157436936,0.558466581363382,0.7332308506105661,0.9776088834510411,0.9576633274802417,0.8067709174562264,0.8846021641306648
2023-12-22 22:38:51.330659,0.9583606134531144,0.758072479319691,0.424991556922946,0.6733231795026137,0.016486805840874585,0.46307680822567454,0.9619756069700272,0.4349964619363579,0.28272692483989004
2023-12-22 22:38:51.331659,0.41595873206089695,0.148076158364692,0.6572347605098069,0.8202423823311425,0.4719279311282314,0.18890251577078077,0.7340015749205788,0.08756142830266378,0.28473424044083806
2023-12-22 22:38:51.332659,0.06220166767038482,0.735033154113778,0.4365861879206503,0.30001756022244364,0.07088815510072854,0.21481905591465633,0.6592476751797501,0.39601120902397435,0.24715413825750798
2023-12-22 22:38:51.333659,0.08538479869971072,0.09429461079964807,0.8046742083021834,0.42470354939966426,0.9847574554471054,0.43534912117425506,0.529901357345085,0.48400965748552216,0.46689884573434626
2023-12-22 22:38:51.334659,0.9033682021012485,0.07844014721162196,0.06503846393049295,0.4004090382768245,0.03826474485902165,0.32356576630331435,0.23244291614000823,0.0410979708463175,0.5189338134484988
2023-12-22 22:38:51.335659,0.44976658167082817,0.2211680456313485,0.7388609921506923,0.2734982092406594,0.1310720811552918,0.8820647179653979,0.5917518775013992,0.6085255220297834,0.6134586741440022
2023-12-22 22:38:51.336659,0.37331480998335087,0.40826447684349887,0.19274585601524163,0.9746541201160929,0.046042210544895434,0.4063167961143239,0.2401182409027548,0.1745982439487359,0.2228593152229792
2023-12-22 22:38:51.337659,0.03868864558424234,0.5447398225597332,0.7846481596648309,0.7635760278024455,0.8756320299764396,0.23481300189331222,0.907131069256244,0.0692989821623643,0.6968562788992896
2023-12-22 22:38:51.338659,0.3238699056052502,0.742298510132722,0.5998987040121377,0.4015790330673099,0.8145688639429101,0.5019067143909102,0.8004456144052041,0.23032425707236692,0.22832975596861382
2023-12-22 22:38:51.339659,0.11009415371835363,0.0426758516102117,0.55772555236494,0.8237749424862766,0.487291590800665,0.7557158955799884,0.04857772088754053,0.6294419128997331,0.4070918423168879
2023-12-22 22:38:51.340659,0.3748293232930908,0.814530172088772,0.4220182700372629,0.0012241332925018167,0.7929490677780958,0.034214368246120674,0.7439217986672527,0.08900988912650898,0.6915222246729132
2023-12-22 22:38:51.341659,0.7744007754411966,0.09968763174374018,0.8271074624846431,0.4449210775877517,0.4426789375482145,0.16409706413619118,0.6819194552502574,0.819459936734181,0.9976573846857796
2023-12-22 22:38:51.342659,0.16603038298196926,0.9115514934075477,0.36968674764848464,0.6061457564933587,0.7380926335456183,0.7186391002296539,0.013311515891108794,0.8198366198295666,0.012007633109459737
2023-12-22 22:38:51.343659,0.5692427416785395,0.14812474646020402,0.5414217523369605,0.3534171286714326,0.5546645455445975,0.534443479978042,0.46886753461009856,0.24426930584105122,0.22713448230178857
2023-12-22 22:38:51.344659,0.947874942445383,0.4513085186261738,0.579473767497364,0.5280254307183417,0.24507217572179985,0.4194101143143074,0.0856043851574233,0.07776636069246468,0.18680721905839281
2023-12-22 22:38:51.345659,0.9115587328959138,0.6390045453544385,0.7366450662841486,0.044581600750918104,0.7765493352625665,0.5826325750489375,0.868353512972897,0.7484812032692427,0.996640823219366
